seed,sweep,domain,mean_norm,std_norm,max_norm,min_norm,n_entities
1024,0,network_flow,1.0,7.447602459741819e-17,1.0000000000000002,0.9999999999999998,200
1024,0,asset_inventory,1.0,7.65168414856311e-17,1.0000000000000002,0.9999999999999998,200
1024,0,user_behavior,1.0,7.108895957933347e-17,1.0000000000000002,0.9999999999999998,200
1024,1,security,1.0117737937525837,0.007921342694729064,1.028915083766208,0.9929834176733897,200
1024,1,decision_history,1.0241876833060861,0.02337369008223137,1.0888371383848479,0.9549755434304668,200
1024,1,threat_intel,1.0783420482665167,0.052243560321464086,1.2354431200173466,0.9259556499219408,200
1024,1,network_flow,1.2216367346822847,0.08632313769601839,1.4595980526874557,1.0127587908482816,200
1024,1,asset_inventory,1.4205433855939118,0.12715708284797866,1.6915155566524451,0.6425897236697226,200
1024,1,user_behavior,1.4190736687319097,0.15149297061396028,1.7592864976148317,0.6892484828778783,200
1024,2,security,3.4635171718167403,0.13854041896627717,3.73972518650048,3.137866102824165,200
1024,2,decision_history,7.787673895739288,0.14899024247467693,8.180314817443795,7.3595077032721505,200
1024,2,threat_intel,15.103341752594346,0.1554086529471508,15.589399871474392,14.669044793206286,200
1024,2,network_flow,25.392060651033784,0.15816712332889674,25.90689787794609,25.01267164620743,200
1024,2,asset_inventory,35.7146544942325,0.177353333182495,36.180397331029,34.84655207882034,200
1024,2,user_behavior,35.7567464684745,0.20368840426786503,36.29024877503672,34.93094616335298,200
1024,3,security,123.57936277042604,0.14764317506339564,123.8789276974934,123.24994017642305,200
1024,3,decision_history,300.35651008942915,0.1516163575897589,300.76309494412806,299.9276158647922,200
1024,3,threat_intel,603.78941072425,0.15765506840467783,604.2920177363676,603.3551031232561,200
1024,3,network_flow,1034.3931639329298,0.1601922856880066,1034.9159209286886,1034.016309764959,200
1024,3,asset_inventory,1465.1790085258503,0.1779798572528442,1465.6451306367233,1464.3190196487226,200
1024,3,user_behavior,1465.1194184439432,0.2038131320813293,1465.64985162368,1464.3028783896455,200
1024,4,security,4994.665833112667,0.1477632983973563,4994.968077002128,4994.336479720676,200
1024,4,decision_history,12040.904061848889,0.1518192870254886,12041.31342185855,12040.476239764621,200
1024,4,threat_intel,24057.567216899533,0.15767863302685955,24058.071332255236,24057.13304364424,200
1024,4,network_flow,41044.72719667051,0.1602275927631868,41045.25209341729,41044.34965026154,200
1024,4,asset_inventory,58031.97150220502,0.1780646149834365,58032.43955843975,58031.11106687264,200
1024,4,user_behavior,58031.906887723824,0.20389801016133244,58032.43955843974,58031.08988814291,200
1024,5,security,198204.13164076238,0.14779379686814323,198204.4338662372,198203.80237127343,200
1024,5,decision_history,478646.16076775966,0.15180244298343282,478646.57008334796,478645.7328211907,200
1024,5,threat_intel,957488.9559003058,0.15767895075914629,957489.4600568044,957488.5217312117,200
1024,5,network_flow,1634732.5984564885,0.1602272915490201,1634733.1231456418,1634732.2210380184,200
1024,5,asset_inventory,2311976.329141809,0.17805070006406898,2311976.7969313045,2311975.4688376873,200
1024,5,user_behavior,2311976.26461897,0.20387981227889435,2311976.7969313045,2311975.4477543705,200
2048,0,security,1.0,6.521083742145179e-17,1.0,0.9999999999999998,200
2048,0,decision_history,1.0,7.322423755269879e-17,1.0000000000000002,0.9999999999999998,200
2048,0,threat_intel,1.0,7.771561172376095e-17,1.0000000000000002,0.9999999999999998,200
2048,0,network_flow,1.0,6.933340566559918e-17,1.0000000000000002,0.9999999999999998,200
2048,0,asset_inventory,1.0,7.23776861244768e-17,1.0000000000000002,0.9999999999999998,200
2048,0,user_behavior,1.0,7.850462293418876e-17,1.0000000000000002,0.9999999999999998,200
2048,1,security,1.0118102456260274,0.007254929171185881,1.0318918442374176,0.9921871152661483,200
2048,1,decision_history,1.0224065601588759,0.02236455513032366,1.125701222867664,0.9734728732215756,200
2048,1,threat_intel,1.0715254090442186,0.05352409942604448,1.3182199863864965,0.9231988002606757,200
2048,1,network_flow,1.205848472096548,0.09011090719300278,1.5520170808488412,1.0000357822039003,200
2048,1,asset_inventory,1.3958073171519383,0.12012877641651214,1.8718700775319943,1.0878337385644838,200
2048,1,user_behavior,1.3974018303312972,0.11613365604693042,1.887328931930434,1.113562617454962,200
2048,2,security,3.3270646192945947,0.1344662103260117,3.7651518378159565,3.0661241146611,200
2048,2,decision_history,7.4161607955189845,0.15369340652883487,8.110388046776757,7.1317212358272455,200
2048,2,threat_intel,14.3254404384811,0.16878389344466913,15.133735405810116,13.863241604478828,200
2048,2,network_flow,24.046681625539396,0.17325081784350096,24.751664185066048,23.68078939308254,200
2048,2,asset_inventory,33.8169340511551,0.1822008349665284,34.62847645614207,33.41783972704322,200
2048,2,user_behavior,33.92735589734674,0.17446609463977295,34.76112836772484,33.561547509446456,200
2048,3,security,117.94683287381271,0.14691872094888297,118.45389391178256,117.67252223674275,200
