condition,volume,q_bar,margin,seed,alarm_fired,alarm_index,t_damage,lead_time,miss,baseline_q,k_used
control,100,0.85,0.05,8600025,True,851,,,,0.8631,0.8131
control,100,0.85,0.05,8600026,False,,,,,0.7986,0.7486
control,100,0.85,0.05,8600027,False,,,,,0.8194,0.7694
control,100,0.85,0.05,8600028,True,175,,,,0.8742,0.8242
control,100,0.85,0.05,8600029,True,613,,,,0.9034,0.8534
control,100,0.85,0.08,8600000,True,239,,,,0.9497,0.8697
control,100,0.85,0.08,8600001,False,,,,,0.7414,0.6614
control,100,0.85,0.08,8600002,False,,,,,0.8451,0.7651
control,100,0.85,0.08,8600003,False,,,,,0.7434,0.6634
control,100,0.85,0.08,8600004,False,,,,,0.8869,0.8069
control,100,0.85,0.08,8600005,False,,,,,0.7385,0.6585
control,100,0.85,0.08,8600006,False,,,,,0.7966,0.7166
control,100,0.85,0.08,8600007,False,,,,,0.8171,0.7371
control,100,0.85,0.08,8600008,True,176,,,,0.9313,0.8513
control,100,0.85,0.08,8600009,False,,,,,0.8972,0.8172
control,100,0.85,0.08,8600010,False,,,,,0.8676,0.7876
control,100,0.85,0.08,8600011,True,92,,,,0.9385,0.8585
control,100,0.85,0.08,8600012,True,232,,,,0.9463,0.8663
control,100,0.85,0.08,8600013,False,,,,,0.8460,0.7660
control,100,0.85,0.08,8600014,True,924,,,,0.8542,0.7742
control,100,0.85,0.08,8600015,False,,,,,0.8030,0.7230
control,100,0.85,0.08,8600016,False,,,,,0.7881,0.7081
control,100,0.85,0.08,8600017,True,239,,,,0.9525,0.8725
control,100,0.85,0.08,8600018,False,,,,,0.7535,0.6735
control,100,0.85,0.08,8600019,True,389,,,,0.8415,0.7615
control,100,0.85,0.08,8600020,True,332,,,,0.8958,0.8158
control,100,0.85,0.08,8600021,True,487,,,,0.9278,0.8478
control,100,0.85,0.08,8600022,False,,,,,0.7985,0.7185
control,100,0.85,0.08,8600023,True,228,,,,0.9071,0.8271
control,100,0.85,0.08,8600024,False,,,,,0.7851,0.7051
control,100,0.85,0.08,8600025,False,,,,,0.8631,0.7831
control,100,0.85,0.08,8600026,False,,,,,0.7986,0.7186
control,100,0.85,0.08,8600027,False,,,,,0.8194,0.7394
control,100,0.85,0.08,8600028,False,,,,,0.8742,0.7942
control,100,0.85,0.08,8600029,True,705,,,,0.9034,0.8234
control,100,0.85,0.1,8600000,True,249,,,,0.9497,0.8497
control,100,0.85,0.1,8600001,False,,,,,0.7414,0.6414
control,100,0.85,0.1,8600002,False,,,,,0.8451,0.7451
control,100,0.85,0.1,8600003,False,,,,,0.7434,0.6434
control,100,0.85,0.1,8600004,False,,,,,0.8869,0.7869
control,100,0.85,0.1,8600005,False,,,,,0.7385,0.6385
control,100,0.85,0.1,8600006,False,,,,,0.7966,0.6966
control,100,0.85,0.1,8600007,False,,,,,0.8171,0.7171
control,100,0.85,0.1,8600008,True,220,,,,0.9313,0.8313
control,100,0.85,0.1,8600009,False,,,,,0.8972,0.7972
control,100,0.85,0.1,8600010,False,,,,,0.8676,0.7676
control,100,0.85,0.1,8600011,True,98,,,,0.9385,0.8385
control,100,0.85,0.1,8600012,True,261,,,,0.9463,0.8463
control,100,0.85,0.1,8600013,False,,,,,0.8460,0.7460
control,100,0.85,0.1,8600014,False,,,,,0.8542,0.7542
control,100,0.85,0.1,8600015,False,,,,,0.8030,0.7030
control,100,0.85,0.1,8600016,False,,,,,0.7881,0.6881
control,100,0.85,0.1,8600017,True,244,,,,0.9525,0.8525
control,100,0.85,0.1,8600018,False,,,,,0.7535,0.6535
control,100,0.85,0.1,8600019,False,,,,,0.8415,0.7415
control,100,0.85,0.1,8600020,False,,,,,0.8958,0.7958
control,100,0.85,0.1,8600021,True,688,,,,0.9278,0.8278
control,100,0.85,0.1,8600022,False,,,,,0.7985,0.6985
control,100,0.85,0.1,8600023,True,765,,,,0.9071,0.8071
control,100,0.85,0.1,8600024,False,,,,,0.7851,0.6851
control,100,0.85,0.1,8600025,False,,,,,0.8631,0.7631
control,100,0.85,0.1,8600026,False,,,,,0.7986,0.6986
control,100,0.85,0.1,8600027,False,,,,,0.8194,0.7194
control,100,0.85,0.1,8600028,False,,,,,0.8742,0.7742
control,100,0.85,0.1,8600029,True,725,,,,0.9034,0.8034
control,200,0.6,0.02,6200000,False,,,,,0.5566,0.5366
control,200,0.6,0.02,6200001,True,116,,,,0.7084,0.6884
control,200,0.6,0.02,6200002,True,1537,,,,0.5803,0.5603
control,200,0.6,0.02,6200003,True,195,,,,0.6665,0.6465
control,200,0.6,0.02,6200004,True,96,,,,0.8052,0.7852
control,200,0.6,0.02,6200005,True,184,,,,0.7160,0.6960
control,200,0.6,0.02,6200006,True,743,,,,0.5893,0.5693
control,200,0.6,0.02,6200007,True,1036,,,,0.6179,0.5979
control,200,0.6,0.02,6200008,True,129,,,,0.6906,0.6706
control,200,0.6,0.02,6200009,False,,,,,0.5495,0.5295
control,200,0.6,0.02,6200010,False,,,,,0.5003,0.4803
control,200,0.6,0.02,6200011,True,183,,,,0.6800,0.6600
control,200,0.6,0.02,6200012,True,92,,,,0.6828,0.6628
control,200,0.6,0.02,6200013,True,172,,,,0.7133,0.6933
control,200,0.6,0.02,6200014,False,,,,,0.4635,0.4435
control,200,0.6,0.02,6200015,False,,,,,0.5745,0.5545
control,200,0.6,0.02,6200016,False,,,,,0.3744,0.3544
control,200,0.6,0.02,6200017,True,104,,,,0.7420,0.7220
control,200,0.6,0.02,6200018,False,,,,,0.5959,0.5759
control,200,0.6,0.02,6200019,True,84,,,,0.8909,0.8709
control,200,0.6,0.02,6200020,False,,,,,0.4482,0.4282
control,200,0.6,0.02,6200021,False,,,,,0.4688,0.4488
control,200,0.6,0.02,6200022,True,103,,,,0.7385,0.7185
control,200,0.6,0.02,6200023,True,479,,,,0.6521,0.6321
control,200,0.6,0.02,6200024,True,583,,,,0.6366,0.6166
control,200,0.6,0.02,6200025,True,362,,,,0.6554,0.6354
control,200,0.6,0.02,6200026,False,,,,,0.5583,0.5383
control,200,0.6,0.02,6200027,True,421,,,,0.6379,0.6179
control,200,0.6,0.02,6200028,True,142,,,,0.7315,0.7115
control,200,0.6,0.02,6200029,False,,,,,0.4712,0.4512
control,200,0.6,0.03,6200000,False,,,,,0.5566,0.5266
control,200,0.6,0.03,6200001,True,120,,,,0.7084,0.6784
control,200,0.6,0.03,6200002,True,1538,,,,0.5803,0.5503
control,200,0.6,0.03,6200003,True,197,,,,0.6665,0.6365
control,200,0.6,0.03,6200004,True,98,,,,0.8052,0.7752
control,200,0.6,0.03,6200005,True,188,,,,0.7160,0.6860
control,200,0.6,0.03,6200006,True,748,,,,0.5893,0.5593
control,200,0.6,0.03,6200007,True,1039,,,,0.6179,0.5879
control,200,0.6,0.03,6200008,True,133,,,,0.6906,0.6606
control,200,0.6,0.03,6200009,False,,,,,0.5495,0.5195
control,200,0.6,0.03,6200010,False,,,,,0.5003,0.4703
control,200,0.6,0.03,6200011,True,237,,,,0.6800,0.6500
control,200,0.6,0.03,6200012,True,98,,,,0.6828,0.6528
control,200,0.6,0.03,6200013,True,180,,,,0.7133,0.6833
control,200,0.6,0.03,6200014,False,,,,,0.4635,0.4335
control,200,0.6,0.03,6200015,False,,,,,0.5745,0.5445
control,200,0.6,0.03,6200016,False,,,,,0.3744,0.3444
control,200,0.6,0.03,6200017,True,179,,,,0.7420,0.7120
control,200,0.6,0.03,6200018,False,,,,,0.5959,0.5659
control,200,0.6,0.03,6200019,True,85,,,,0.8909,0.8609
control,200,0.6,0.03,6200020,False,,,,,0.4482,0.4182
control,200,0.6,0.03,6200021,False,,,,,0.4688,0.4388
control,200,0.6,0.03,6200022,True,106,,,,0.7385,0.7085
control,200,0.6,0.03,6200023,True,495,,,,0.6521,0.6221
control,200,0.6,0.03,6200024,True,588,,,,0.6366,0.6066
control,200,0.6,0.03,6200025,True,364,,,,0.6554,0.6254
control,200,0.6,0.03,6200026,False,,,,,0.5583,0.5283
control,200,0.6,0.03,6200027,True,426,,,,0.6379,0.6079
control,200,0.6,0.03,6200028,True,144,,,,0.7315,0.7015
control,200,0.6,0.03,6200029,False,,,,,0.4712,0.4412
control,200,0.6,0.05,6200000,False,,,,,0.5566,0.5066
control,200,0.6,0.05,6200001,True,126,,,,0.7084,0.6584
control,200,0.6,0.05,6200002,False,,,,,0.5803,0.5303
control,200,0.6,0.05,6200003,True,201,,,,0.6665,0.6165
control,200,0.6,0.05,6200004,True,101,,,,0.8052,0.7552
control,200,0.6,0.05,6200005,True,233,,,,0.7160,0.6660
control,200,0.6,0.05,6200006,False,,,,,0.5893,0.5393
control,200,0.6,0.05,6200007,True,1065,,,,0.6179,0.5679
control,200,0.6,0.05,6200008,True,136,,,,0.6906,0.6406
control,200,0.6,0.05,6200009,False,,,,,0.5495,0.4995
control,200,0.6,0.05,6200010,False,,,,,0.5003,0.4503
control,200,0.6,0.05,6200011,True,410,,,,0.6800,0.6300
control,200,0.6,0.05,6200012,True,361,,,,0.6828,0.6328
control,200,0.6,0.05,6200013,True,469,,,,0.7133,0.6633
control,200,0.6,0.05,6200014,False,,,,,0.4635,0.4135
control,200,0.6,0.05,6200015,False,,,,,0.5745,0.5245
control,200,0.6,0.05,6200016,False,,,,,0.3744,0.3244
control,200,0.6,0.05,6200017,True,294,,,,0.7420,0.6920
control,200,0.6,0.05,6200018,False,,,,,0.5959,0.5459
control,200,0.6,0.05,6200019,True,88,,,,0.8909,0.8409
control,200,0.6,0.05,6200020,False,,,,,0.4482,0.3982
control,200,0.6,0.05,6200021,False,,,,,0.4688,0.4188
control,200,0.6,0.05,6200022,True,124,,,,0.7385,0.6885
control,200,0.6,0.05,6200023,True,1419,,,,0.6521,0.6021
control,200,0.6,0.05,6200024,False,,,,,0.6366,0.5866
control,200,0.6,0.05,6200025,True,368,,,,0.6554,0.6054
control,200,0.6,0.05,6200026,False,,,,,0.5583,0.5083
control,200,0.6,0.05,6200027,True,460,,,,0.6379,0.5879
control,200,0.6,0.05,6200028,True,147,,,,0.7315,0.6815
control,200,0.6,0.05,6200029,False,,,,,0.4712,0.4212
control,200,0.6,0.08,6200000,False,,,,,0.5566,0.4766
control,200,0.6,0.08,6200001,True,136,,,,0.7084,0.6284
control,200,0.6,0.08,6200002,False,,,,,0.5803,0.5003
control,200,0.6,0.08,6200003,True,391,,,,0.6665,0.5865
control,200,0.6,0.08,6200004,True,114,,,,0.8052,0.7252
control,200,0.6,0.08,6200005,True,1249,,,,0.7160,0.6360
control,200,0.6,0.08,6200006,False,,,,,0.5893,0.5093
control,200,0.6,0.08,6200007,False,,,,,0.6179,0.5379
control,200,0.6,0.08,6200008,True,525,,,,0.6906,0.6106
control,200,0.6,0.08,6200009,False,,,,,0.5495,0.4695
control,200,0.6,0.08,6200010,False,,,,,0.5003,0.4203
control,200,0.6,0.08,6200011,True,562,,,,0.6800,0.6000
control,200,0.6,0.08,6200012,True,1010,,,,0.6828,0.6028
control,200,0.6,0.08,6200013,True,876,,,,0.7133,0.6333
control,200,0.6,0.08,6200014,False,,,,,0.4635,0.3835
control,200,0.6,0.08,6200015,False,,,,,0.5745,0.4945
control,200,0.6,0.08,6200016,False,,,,,0.3744,0.2944
control,200,0.6,0.08,6200017,True,303,,,,0.7420,0.6620
control,200,0.6,0.08,6200018,False,,,,,0.5959,0.5159
control,200,0.6,0.08,6200019,True,96,,,,0.8909,0.8109
control,200,0.6,0.08,6200020,False,,,,,0.4482,0.3682
control,200,0.6,0.08,6200021,False,,,,,0.4688,0.3888
control,200,0.6,0.08,6200022,True,295,,,,0.7385,0.6585
control,200,0.6,0.08,6200023,False,,,,,0.6521,0.5721
control,200,0.6,0.08,6200024,False,,,,,0.6366,0.5566
control,200,0.6,0.08,6200025,False,,,,,0.6554,0.5754
control,200,0.6,0.08,6200026,False,,,,,0.5583,0.4783
control,200,0.6,0.08,6200027,False,,,,,0.6379,0.5579
control,200,0.6,0.08,6200028,True,152,,,,0.7315,0.6515
control,200,0.6,0.08,6200029,False,,,,,0.4712,0.3912
control,200,0.6,0.1,6200000,False,,,,,0.5566,0.4566
control,200,0.6,0.1,6200001,True,141,,,,0.7084,0.6084
control,200,0.6,0.1,6200002,False,,,,,0.5803,0.4803
control,200,0.6,0.1,6200003,False,,,,,0.6665,0.5665
control,200,0.6,0.1,6200004,True,177,,,,0.8052,0.7052
control,200,0.6,0.1,6200005,True,1253,,,,0.7160,0.6160
control,200,0.6,0.1,6200006,False,,,,,0.5893,0.4893
control,200,0.6,0.1,6200007,False,,,,,0.6179,0.5179
control,200,0.6,0.1,6200008,True,1881,,,,0.6906,0.5906
control,200,0.6,0.1,6200009,False,,,,,0.5495,0.4495
control,200,0.6,0.1,6200010,False,,,,,0.5003,0.4003
control,200,0.6,0.1,6200011,True,1167,,,,0.6800,0.5800
control,200,0.6,0.1,6200012,True,1828,,,,0.6828,0.5828
control,200,0.6,0.1,6200013,True,889,,,,0.7133,0.6133
control,200,0.6,0.1,6200014,False,,,,,0.4635,0.3635
control,200,0.6,0.1,6200015,False,,,,,0.5745,0.4745
control,200,0.6,0.1,6200016,False,,,,,0.3744,0.2744
control,200,0.6,0.1,6200017,True,328,,,,0.7420,0.6420
control,200,0.6,0.1,6200018,False,,,,,0.5959,0.4959
control,200,0.6,0.1,6200019,True,98,,,,0.8909,0.7909
control,200,0.6,0.1,6200020,False,,,,,0.4482,0.3482
control,200,0.6,0.1,6200021,False,,,,,0.4688,0.3688
control,200,0.6,0.1,6200022,True,324,,,,0.7385,0.6385
control,200,0.6,0.1,6200023,False,,,,,0.6521,0.5521
control,200,0.6,0.1,6200024,False,,,,,0.6366,0.5366
control,200,0.6,0.1,6200025,False,,,,,0.6554,0.5554
control,200,0.6,0.1,6200026,False,,,,,0.5583,0.4583
control,200,0.6,0.1,6200027,False,,,,,0.6379,0.5379
control,200,0.6,0.1,6200028,True,156,,,,0.7315,0.6315
control,200,0.6,0.1,6200029,False,,,,,0.4712,0.3712
control,200,0.75,0.02,7700000,True,195,,,,0.8030,0.7830
control,200,0.75,0.02,7700001,True,166,,,,0.8469,0.8269
control,200,0.75,0.02,7700002,False,,,,,0.6347,0.6147
control,200,0.75,0.02,7700003,False,,,,,0.6687,0.6487
control,200,0.75,0.02,7700004,True,397,,,,0.8106,0.7906
control,200,0.75,0.02,7700005,True,126,,,,0.8292,0.8092
control,200,0.75,0.02,7700006,True,377,,,,0.8444,0.8244
control,200,0.75,0.02,7700007,True,98,,,,0.8960,0.8760
control,200,0.75,0.02,7700008,True,121,,,,0.8259,0.8059
control,200,0.75,0.02,7700009,False,,,,,0.6982,0.6782
control,200,0.75,0.02,7700010,True,1636,,,,0.7437,0.7237
control,200,0.75,0.02,7700011,True,421,,,,0.7870,0.7670
control,200,0.75,0.02,7700012,True,108,,,,0.8674,0.8474
control,200,0.75,0.02,7700013,True,117,,,,0.8184,0.7984
control,200,0.75,0.02,7700014,False,,,,,0.6990,0.6790
control,200,0.75,0.02,7700015,True,1240,,,,0.7187,0.6987
control,200,0.75,0.02,7700016,True,946,,,,0.7685,0.7485
control,200,0.75,0.02,7700017,True,163,,,,0.8495,0.8295
control,200,0.75,0.02,7700018,True,241,,,,0.7241,0.7041
control,200,0.75,0.02,7700019,True,895,,,,0.7485,0.7285
control,200,0.75,0.02,7700020,True,804,,,,0.7911,0.7711
control,200,0.75,0.02,7700021,True,683,,,,0.7591,0.7391
control,200,0.75,0.02,7700022,False,,,,,0.7387,0.7187
control,200,0.75,0.02,7700023,True,246,,,,0.8614,0.8414
control,200,0.75,0.02,7700024,False,,,,,0.6961,0.6761
control,200,0.75,0.02,7700025,True,82,,,,0.9432,0.9232
control,200,0.75,0.02,7700026,True,753,,,,0.6777,0.6577
control,200,0.75,0.02,7700027,False,,,,,0.6667,0.6467
control,200,0.75,0.02,7700028,False,,,,,0.7403,0.7203
control,200,0.75,0.02,7700029,False,,,,,0.6947,0.6747
control,200,0.75,0.03,7700000,True,198,,,,0.8030,0.7730
control,200,0.75,0.03,7700001,True,171,,,,0.8469,0.8169
control,200,0.75,0.03,7700002,False,,,,,0.6347,0.6047
control,200,0.75,0.03,7700003,False,,,,,0.6687,0.6387
control,200,0.75,0.03,7700004,True,407,,,,0.8106,0.7806
control,200,0.75,0.03,7700005,True,128,,,,0.8292,0.7992
control,200,0.75,0.03,7700006,True,412,,,,0.8444,0.8144
control,200,0.75,0.03,7700007,True,101,,,,0.8960,0.8660
control,200,0.75,0.03,7700008,True,128,,,,0.8259,0.7959
control,200,0.75,0.03,7700009,False,,,,,0.6982,0.6682
control,200,0.75,0.03,7700010,True,1646,,,,0.7437,0.7137
control,200,0.75,0.03,7700011,True,428,,,,0.7870,0.7570
control,200,0.75,0.03,7700012,True,111,,,,0.8674,0.8374
control,200,0.75,0.03,7700013,True,151,,,,0.8184,0.7884
control,200,0.75,0.03,7700014,False,,,,,0.6990,0.6690
control,200,0.75,0.03,7700015,True,1242,,,,0.7187,0.6887
control,200,0.75,0.03,7700016,True,951,,,,0.7685,0.7385
control,200,0.75,0.03,7700017,True,175,,,,0.8495,0.8195
control,200,0.75,0.03,7700018,True,647,,,,0.7241,0.6941
control,200,0.75,0.03,7700019,True,898,,,,0.7485,0.7185
control,200,0.75,0.03,7700020,True,809,,,,0.7911,0.7611
control,200,0.75,0.03,7700021,True,704,,,,0.7591,0.7291
control,200,0.75,0.03,7700022,False,,,,,0.7387,0.7087
control,200,0.75,0.03,7700023,True,253,,,,0.8614,0.8314
control,200,0.75,0.03,7700024,False,,,,,0.6961,0.6661
control,200,0.75,0.03,7700025,True,90,,,,0.9432,0.9132
control,200,0.75,0.03,7700026,True,761,,,,0.6777,0.6477
control,200,0.75,0.03,7700027,False,,,,,0.6667,0.6367
control,200,0.75,0.03,7700028,False,,,,,0.7403,0.7103
control,200,0.75,0.03,7700029,False,,,,,0.6947,0.6647
control,200,0.75,0.05,7700000,True,207,,,,0.8030,0.7530
control,200,0.75,0.05,7700001,True,192,,,,0.8469,0.7969
control,200,0.75,0.05,7700002,False,,,,,0.6347,0.5847
control,200,0.75,0.05,7700003,False,,,,,0.6687,0.6187
control,200,0.75,0.05,7700004,True,526,,,,0.8106,0.7606
control,200,0.75,0.05,7700005,True,129,,,,0.8292,0.7792
control,200,0.75,0.05,7700006,True,441,,,,0.8444,0.7944
control,200,0.75,0.05,7700007,True,106,,,,0.8960,0.8460
control,200,0.75,0.05,7700008,True,320,,,,0.8259,0.7759
control,200,0.75,0.05,7700009,False,,,,,0.6982,0.6482
control,200,0.75,0.05,7700010,True,1671,,,,0.7437,0.6937
control,200,0.75,0.05,7700011,True,455,,,,0.7870,0.7370
control,200,0.75,0.05,7700012,True,129,,,,0.8674,0.8174
control,200,0.75,0.05,7700013,True,172,,,,0.8184,0.7684
control,200,0.75,0.05,7700014,False,,,,,0.6990,0.6490
control,200,0.75,0.05,7700015,False,,,,,0.7187,0.6687
control,200,0.75,0.05,7700016,True,1374,,,,0.7685,0.7185
control,200,0.75,0.05,7700017,True,187,,,,0.8495,0.7995
control,200,0.75,0.05,7700018,True,651,,,,0.7241,0.6741
control,200,0.75,0.05,7700019,True,909,,,,0.7485,0.6985
control,200,0.75,0.05,7700020,True,843,,,,0.7911,0.7411
control,200,0.75,0.05,7700021,True,995,,,,0.7591,0.7091
control,200,0.75,0.05,7700022,False,,,,,0.7387,0.6887
control,200,0.75,0.05,7700023,True,282,,,,0.8614,0.8114
control,200,0.75,0.05,7700024,False,,,,,0.6961,0.6461
control,200,0.75,0.05,7700025,True,95,,,,0.9432,0.8932
control,200,0.75,0.05,7700026,False,,,,,0.6777,0.6277
control,200,0.75,0.05,7700027,False,,,,,0.6667,0.6167
control,200,0.75,0.05,7700028,False,,,,,0.7403,0.6903
control,200,0.75,0.05,7700029,False,,,,,0.6947,0.6447
control,200,0.75,0.08,7700000,True,1126,,,,0.8030,0.7230
control,200,0.75,0.08,7700001,True,259,,,,0.8469,0.7669
control,200,0.75,0.08,7700002,False,,,,,0.6347,0.5547
control,200,0.75,0.08,7700003,False,,,,,0.6687,0.5887
control,200,0.75,0.08,7700004,True,544,,,,0.8106,0.7306
control,200,0.75,0.08,7700005,True,132,,,,0.8292,0.7492
control,200,0.75,0.08,7700006,True,466,,,,0.8444,0.7644
control,200,0.75,0.08,7700007,True,125,,,,0.8960,0.8160
control,200,0.75,0.08,7700008,True,336,,,,0.8259,0.7459
control,200,0.75,0.08,7700009,False,,,,,0.6982,0.6182
control,200,0.75,0.08,7700010,False,,,,,0.7437,0.6637
control,200,0.75,0.08,7700011,True,1874,,,,0.7870,0.7070
control,200,0.75,0.08,7700012,True,417,,,,0.8674,0.7874
control,200,0.75,0.08,7700013,True,589,,,,0.8184,0.7384
control,200,0.75,0.08,7700014,False,,,,,0.6990,0.6190
control,200,0.75,0.08,7700015,False,,,,,0.7187,0.6387
control,200,0.75,0.08,7700016,True,1383,,,,0.7685,0.6885
control,200,0.75,0.08,7700017,True,272,,,,0.8495,0.7695
control,200,0.75,0.08,7700018,False,,,,,0.7241,0.6441
control,200,0.75,0.08,7700019,False,,,,,0.7485,0.6685
control,200,0.75,0.08,7700020,True,865,,,,0.7911,0.7111
control,200,0.75,0.08,7700021,False,,,,,0.7591,0.6791
control,200,0.75,0.08,7700022,False,,,,,0.7387,0.6587
control,200,0.75,0.08,7700023,True,303,,,,0.8614,0.7814
control,200,0.75,0.08,7700024,False,,,,,0.6961,0.6161
control,200,0.75,0.08,7700025,True,158,,,,0.9432,0.8632
control,200,0.75,0.08,7700026,False,,,,,0.6777,0.5977
control,200,0.75,0.08,7700027,False,,,,,0.6667,0.5867
control,200,0.75,0.08,7700028,False,,,,,0.7403,0.6603
control,200,0.75,0.08,7700029,False,,,,,0.6947,0.6147
control,200,0.75,0.1,7700000,True,1667,,,,0.8030,0.7030
control,200,0.75,0.1,7700001,True,372,,,,0.8469,0.7469
control,200,0.75,0.1,7700002,False,,,,,0.6347,0.5347
control,200,0.75,0.1,7700003,False,,,,,0.6687,0.5687
control,200,0.75,0.1,7700004,False,,,,,0.8106,0.7106
control,200,0.75,0.1,7700005,True,136,,,,0.8292,0.7292
control,200,0.75,0.1,7700006,True,479,,,,0.8444,0.7444
control,200,0.75,0.1,7700007,True,131,,,,0.8960,0.7960
control,200,0.75,0.1,7700008,True,574,,,,0.8259,0.7259
control,200,0.75,0.1,7700009,False,,,,,0.6982,0.5982
control,200,0.75,0.1,7700010,False,,,,,0.7437,0.6437
control,200,0.75,0.1,7700011,True,1878,,,,0.7870,0.6870
control,200,0.75,0.1,7700012,True,427,,,,0.8674,0.7674
control,200,0.75,0.1,7700013,True,1690,,,,0.8184,0.7184
control,200,0.75,0.1,7700014,False,,,,,0.6990,0.5990
control,200,0.75,0.1,7700015,False,,,,,0.7187,0.6187
control,200,0.75,0.1,7700016,False,,,,,0.7685,0.6685
control,200,0.75,0.1,7700017,True,285,,,,0.8495,0.7495
control,200,0.75,0.1,7700018,False,,,,,0.7241,0.6241
control,200,0.75,0.1,7700019,False,,,,,0.7485,0.6485
control,200,0.75,0.1,7700020,True,872,,,,0.7911,0.6911
control,200,0.75,0.1,7700021,False,,,,,0.7591,0.6591
control,200,0.75,0.1,7700022,False,,,,,0.7387,0.6387
control,200,0.75,0.1,7700023,True,397,,,,0.8614,0.7614
control,200,0.75,0.1,7700024,False,,,,,0.6961,0.5961
control,200,0.75,0.1,7700025,True,174,,,,0.9432,0.8432
control,200,0.75,0.1,7700026,False,,,,,0.6777,0.5777
control,200,0.75,0.1,7700027,False,,,,,0.6667,0.5667
control,200,0.75,0.1,7700028,False,,,,,0.7403,0.6403
control,200,0.75,0.1,7700029,False,,,,,0.6947,0.5947
control,200,0.85,0.02,8700000,True,182,,,,0.8971,0.8771
control,200,0.85,0.02,8700001,True,530,,,,0.8515,0.8315
control,200,0.85,0.02,8700002,False,,,,,0.7882,0.7682
control,200,0.85,0.02,8700003,False,,,,,0.7458,0.7258
control,200,0.85,0.02,8700004,True,174,,,,0.8916,0.8716
control,200,0.85,0.02,8700005,True,928,,,,0.8588,0.8388
control,200,0.85,0.02,8700006,False,,,,,0.8138,0.7938
control,200,0.85,0.02,8700007,True,907,,,,0.8319,0.8119
control,200,0.85,0.02,8700008,True,582,,,,0.8134,0.7934
control,200,0.85,0.02,8700009,True,191,,,,0.8934,0.8734
control,200,0.85,0.02,8700010,True,631,,,,0.8450,0.8250
control,200,0.85,0.02,8700011,True,123,,,,0.9260,0.9060
control,200,0.85,0.02,8700012,True,246,,,,0.8295,0.8095
control,200,0.85,0.02,8700013,True,1353,,,,0.7936,0.7736
control,200,0.85,0.02,8700014,True,157,,,,0.9436,0.9236
control,200,0.85,0.02,8700015,True,112,,,,0.9025,0.8825
control,200,0.85,0.02,8700016,True,128,,,,0.9198,0.8998
control,200,0.85,0.02,8700017,True,323,,,,0.8760,0.8560
control,200,0.85,0.02,8700018,False,,,,,0.7576,0.7376
control,200,0.85,0.02,8700019,False,,,,,0.7709,0.7509
control,200,0.85,0.02,8700020,True,403,,,,0.8833,0.8633
control,200,0.85,0.02,8700021,True,134,,,,0.9041,0.8841
control,200,0.85,0.02,8700022,True,119,,,,0.9298,0.9098
control,200,0.85,0.02,8700023,True,817,,,,0.8439,0.8239
control,200,0.85,0.02,8700024,True,1434,,,,0.8410,0.8210
control,200,0.85,0.02,8700025,False,,,,,0.6402,0.6202
control,200,0.85,0.02,8700026,True,274,,,,0.8674,0.8474
control,200,0.85,0.02,8700027,True,127,,,,0.9520,0.9320
control,200,0.85,0.02,8700028,True,721,,,,0.8204,0.8004
control,200,0.85,0.02,8700029,True,111,,,,0.9821,0.9621
control,200,0.85,0.03,8700000,True,189,,,,0.8971,0.8671
control,200,0.85,0.03,8700001,True,534,,,,0.8515,0.8215
control,200,0.85,0.03,8700002,False,,,,,0.7882,0.7582
control,200,0.85,0.03,8700003,False,,,,,0.7458,0.7158
