condition,eta,eta_neg,noise_rate,seed,checkpoint,cumulative_gt_acc,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider,mean_profile_drift,mean_profile_separation
profile_warm,0.01,0.05,0.15,456,1000,0.977,0.9893048128342246,0.9806763285024155,0.9371980676328503,0.9945945945945946,0.985981308411215,0.044714867732266024,0.995420811975994
profile_warm,0.01,0.05,0.15,789,50,0.98,1.0,1.0,1.0,1.0,0.9,0.00899767260487144,0.9952407487912392
profile_warm,0.01,0.05,0.15,789,100,0.99,1.0,1.0,1.0,1.0,0.9411764705882353,0.013263722914742825,0.9986503387449321
profile_warm,0.01,0.05,0.15,789,200,0.995,1.0,1.0,1.0,1.0,0.972972972972973,0.019869965626357153,0.9957076378103167
profile_warm,0.01,0.05,0.15,789,400,0.9875,1.0,1.0,0.9722222222222222,1.0,0.96,0.028279709730407145,0.9938247907824322
profile_warm,0.01,0.05,0.15,789,700,0.9871428571428571,0.9932432432432432,0.9933774834437086,0.9689922480620154,1.0,0.9782608695652174,0.0402459954438522,0.9939281937242485
profile_warm,0.01,0.05,0.15,789,1000,0.987,0.9951456310679612,0.9915254237288136,0.9615384615384616,1.0,0.9847715736040609,0.04705846838658036,0.9903288502652399
profile_warm,0.01,0.05,0.15,1024,50,1.0,1.0,1.0,1.0,1.0,1.0,0.007772837460805088,0.9903808481093354
profile_warm,0.01,0.05,0.15,1024,100,0.98,1.0,0.96,1.0,1.0,0.9545454545454546,0.013471076345139454,0.9896443712708565
profile_warm,0.01,0.05,0.15,1024,200,0.985,0.9767441860465116,0.9743589743589743,1.0,1.0,0.975609756097561,0.02154311156053928,0.9900178628138
profile_warm,0.01,0.05,0.15,1024,400,0.98,0.9861111111111112,0.9876543209876543,0.989010989010989,0.9871794871794872,0.9487179487179487,0.03235414757001637,0.9938682605780147
profile_warm,0.01,0.05,0.15,1024,700,0.9828571428571429,0.9919354838709677,0.9928057553956835,0.9763313609467456,0.9926470588235294,0.9621212121212122,0.03671157145144428,0.9984048529237679
profile_warm,0.01,0.05,0.15,1024,1000,0.981,0.9945054945054945,0.990521327014218,0.9755102040816327,0.9894179894179894,0.953757225433526,0.04848304091852901,1.007037693274522
profile_warm,0.01,0.05,0.15,2048,50,1.0,1.0,1.0,1.0,1.0,1.0,0.009353950319252796,0.9906662535800891
profile_warm,0.01,0.05,0.15,2048,100,0.99,1.0,1.0,1.0,1.0,0.9655172413793104,0.017246068764168423,0.9924622446801256
profile_warm,0.01,0.05,0.15,2048,200,0.98,0.9459459459459459,1.0,0.9705882352941176,1.0,0.9803921568627451,0.023673050104720185,0.9951296108307456
profile_warm,0.01,0.05,0.15,2048,400,0.9825,0.974025974025974,0.987012987012987,0.9722222222222222,1.0,0.9764705882352941,0.03357758733991464,0.995242159169282
profile_warm,0.01,0.05,0.15,2048,700,0.9828571428571429,0.9851851851851852,0.9848484848484849,0.965034965034965,1.0,0.9787234042553191,0.04516817273104037,0.9949532285442226
profile_warm,0.01,0.05,0.15,2048,1000,0.98,0.984375,0.9746192893401016,0.964824120603015,1.0,0.9752475247524752,0.050760356224744604,0.9954456541487214
profile_warm,0.01,0.05,0.15,3072,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.007302554264713057,0.9940489625779249
profile_warm,0.01,0.05,0.15,3072,100,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.012276415681900441,0.9952068778875393
profile_warm,0.01,0.05,0.15,3072,200,0.99,0.975,1.0,0.972972972972973,1.0,1.0,0.018566395319172455,0.9940354923014016
profile_warm,0.01,0.05,0.15,3072,400,0.985,0.9714285714285714,0.9873417721518988,0.9746835443037974,1.0,0.9900990099009901,0.028632945654122784,0.9946222633562966
profile_warm,0.01,0.05,0.15,3072,700,0.9828571428571429,0.984251968503937,0.986013986013986,0.9705882352941176,0.9922480620155039,0.9818181818181818,0.04107176443914561,0.9915923535852902
profile_warm,0.01,0.05,0.15,3072,1000,0.981,0.984375,0.9855072463768116,0.9593908629441624,0.9945054945054945,0.9819819819819819,0.051464938102171565,0.997698668885609
profile_warm,0.01,0.05,0.15,4096,50,1.0,1.0,1.0,1.0,1.0,1.0,0.008935561958631705,0.9944495239784851
profile_warm,0.01,0.05,0.15,4096,100,0.99,0.9411764705882353,1.0,1.0,1.0,1.0,0.015002038711916025,0.9921079065089199
profile_warm,0.01,0.05,0.15,4096,200,0.975,0.9512195121951219,1.0,0.95,1.0,0.9736842105263158,0.022458776647810992,0.9970115982018655
profile_warm,0.01,0.05,0.15,4096,400,0.9775,0.9625,1.0,0.9411764705882353,1.0,0.975,0.029378410512674747,0.9942523018892239
profile_warm,0.01,0.05,0.15,4096,700,0.98,0.9703703703703703,0.9938271604938271,0.9541984732824428,1.0,0.9779411764705882,0.03525892791099472,0.9963791963766528
profile_warm,0.01,0.05,0.15,4096,1000,0.981,0.9766355140186916,0.9906976744186047,0.9505494505494505,1.0,0.9844559585492227,0.0456989654908565,0.9956655411755154
profile_warm,0.01,0.05,0.15,5120,50,0.98,1.0,1.0,0.9166666666666666,1.0,1.0,0.009401213550739676,0.9918196582574149
profile_warm,0.01,0.05,0.15,5120,100,0.98,1.0,1.0,0.9130434782608695,1.0,1.0,0.014380284516211355,0.9910515169136883
profile_warm,0.01,0.05,0.15,5120,200,0.975,0.9743589743589743,1.0,0.9375,1.0,0.9722222222222222,0.02104898830547275,0.9902654622989566
profile_warm,0.01,0.05,0.15,5120,400,0.9775,0.9761904761904762,1.0,0.9411764705882353,1.0,0.9743589743589743,0.032664695520258843,0.9946380080056875
profile_warm,0.01,0.05,0.15,5120,700,0.9814285714285714,0.9788732394366197,0.9916666666666667,0.9554140127388535,1.0,0.9861111111111112,0.03853086226471268,0.9918360536326928
profile_warm,0.01,0.05,0.15,5120,1000,0.981,0.9855769230769231,0.994413407821229,0.9493087557603687,1.0,0.9807692307692307,0.04262974931359647,0.9933257909216237
profile_warm,0.01,0.05,0.15,6144,50,0.98,0.8571428571428571,1.0,1.0,1.0,1.0,0.007766437930378886,0.9940806865620536
profile_warm,0.01,0.05,0.15,6144,100,0.99,0.9523809523809523,1.0,1.0,1.0,1.0,0.01263678161256726,0.9936533246037541
profile_warm,0.01,0.05,0.15,6144,200,0.98,0.9565217391304348,1.0,1.0,1.0,0.9545454545454546,0.02046864116362128,1.0006298372343092
profile_warm,0.01,0.05,0.15,6144,400,0.9725,0.9764705882352941,1.0,0.9459459459459459,0.9894736842105263,0.9540229885057471,0.03294482759018411,1.004212206937172
profile_warm,0.01,0.05,0.15,6144,700,0.9785714285714285,0.9855072463768116,0.9915254237288136,0.9517241379310345,0.9933774834437086,0.972972972972973,0.043772744078991746,1.0105916703077489
profile_warm,0.01,0.05,0.15,6144,1000,0.979,0.9855769230769231,0.9940828402366864,0.9617224880382775,0.9951923076923077,0.9611650485436893,0.05555147159069087,1.0141922695838603
profile_warm,0.05,0.005,0.15,42,50,0.98,1.0,1.0,1.0,0.8571428571428571,1.0,0.020901326809901866,0.9971208579082707
profile_warm,0.05,0.005,0.15,42,100,0.99,1.0,1.0,1.0,0.9411764705882353,1.0,0.027325115397386225,0.9927992913024654
profile_warm,0.05,0.005,0.15,42,200,0.995,1.0,1.0,1.0,0.967741935483871,1.0,0.03859288763075243,0.9869900157698256
profile_warm,0.05,0.005,0.15,42,400,0.9825,0.9680851063829787,1.0,0.971830985915493,0.9852941176470589,0.989247311827957,0.04984803918571535,0.9802352305725652
profile_warm,0.05,0.005,0.15,42,700,0.9857142857142858,0.9803921568627451,0.9857142857142858,0.9851851851851852,0.9924812030075187,0.9856115107913669,0.048189679475046356,0.9777524605479447
profile_warm,0.05,0.005,0.15,42,1000,0.984,0.981651376146789,0.9836956521739131,0.9701492537313433,0.995,0.9898477157360406,0.05159983091660485,0.975529287590485
profile_warm,0.05,0.005,0.15,123,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.01637375224810184,0.9924957917045957
profile_warm,0.05,0.005,0.15,123,100,0.99,1.0,1.0,0.9411764705882353,1.0,1.0,0.024322743834162285,0.9932795489576461
profile_warm,0.05,0.005,0.15,123,200,0.99,1.0,1.0,0.9761904761904762,1.0,0.9772727272727273,0.03060728380418525,0.9947583245904106
profile_warm,0.05,0.005,0.15,123,400,0.9875,0.9866666666666667,1.0,0.967391304347826,1.0,0.9887640449438202,0.03928515112106078,0.9841348251162839
profile_warm,0.05,0.005,0.15,123,700,0.98,0.9926470588235294,1.0,0.9477124183006536,1.0,0.9626865671641791,0.045721938098917184,0.9730054235093508
profile_warm,0.05,0.005,0.15,123,1000,0.984,0.9946524064171123,1.0,0.9579439252336449,1.0,0.96875,0.0481957179885509,0.9819854024265272
profile_warm,0.05,0.005,0.15,456,50,1.0,1.0,1.0,1.0,1.0,1.0,0.021277292162564472,0.987611041875708
profile_warm,0.05,0.005,0.15,456,100,1.0,1.0,1.0,1.0,1.0,1.0,0.02589720383147856,0.989777794505066
profile_warm,0.05,0.005,0.15,456,200,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.035326889482036154,0.9917716562968569
profile_warm,0.05,0.005,0.15,456,400,0.98,0.9866666666666667,0.9886363636363636,0.922077922077922,1.0,1.0,0.051624393148487865,0.9784553858247474
profile_warm,0.05,0.005,0.15,456,700,0.9771428571428571,0.9848484848484849,0.9745222929936306,0.9328358208955224,1.0,0.993006993006993,0.049754004709348085,0.9658408515927109
profile_warm,0.05,0.005,0.15,456,1000,0.976,0.983957219251337,0.9758454106280193,0.9468599033816425,0.9945945945945946,0.9813084112149533,0.05372871327664978,0.9778310151211566
profile_warm,0.05,0.005,0.15,789,50,0.98,1.0,1.0,1.0,1.0,0.9,0.017320298080452455,0.9943941480895704
profile_warm,0.05,0.005,0.15,789,100,0.99,1.0,1.0,1.0,1.0,0.9411764705882353,0.024694930440994647,0.9999533472405451
profile_warm,0.05,0.005,0.15,789,200,0.995,1.0,1.0,1.0,1.0,0.972972972972973,0.03405291239864518,0.9855062792761229
profile_warm,0.05,0.005,0.15,789,400,0.9875,1.0,1.0,0.9722222222222222,1.0,0.96,0.04401533403558015,0.9814170812567908
profile_warm,0.05,0.005,0.15,789,700,0.9857142857142858,0.9932432432432432,0.9933774834437086,0.9689922480620154,0.9925373134328358,0.9782608695652174,0.04892077304815122,0.9942899988958928
profile_warm,0.05,0.005,0.15,789,1000,0.984,0.9902912621359223,0.9872881355932204,0.9615384615384616,0.994413407821229,0.9847715736040609,0.053459209593938906,0.986150142140836
profile_warm,0.05,0.005,0.15,1024,50,1.0,1.0,1.0,1.0,1.0,1.0,0.019386231921936295,0.9915264385575466
profile_warm,0.05,0.005,0.15,1024,100,0.98,1.0,0.96,1.0,1.0,0.9545454545454546,0.02687215726736967,0.9895536219331835
profile_warm,0.05,0.005,0.15,1024,200,0.985,0.9767441860465116,0.9743589743589743,1.0,1.0,0.975609756097561,0.032845114349730906,0.988771481318799
profile_warm,0.05,0.005,0.15,1024,400,0.975,0.9861111111111112,0.9876543209876543,0.967032967032967,0.9871794871794872,0.9487179487179487,0.0451889307895755,0.9836994112145743
profile_warm,0.05,0.005,0.15,1024,700,0.98,0.9919354838709677,0.9928057553956835,0.9644970414201184,0.9926470588235294,0.9621212121212122,0.04730012723062099,0.9883502408918466
profile_warm,0.05,0.005,0.15,1024,1000,0.977,0.9945054945054945,0.981042654028436,0.9673469387755103,0.9894179894179894,0.953757225433526,0.046596642420895125,0.9933299274125807
profile_warm,0.05,0.005,0.15,2048,50,1.0,1.0,1.0,1.0,1.0,1.0,0.017724381477630176,0.9938867864006177
profile_warm,0.05,0.005,0.15,2048,100,0.99,1.0,1.0,1.0,1.0,0.9655172413793104,0.026116578670963342,0.9944279732153378
profile_warm,0.05,0.005,0.15,2048,200,0.985,0.972972972972973,1.0,0.9705882352941176,1.0,0.9803921568627451,0.038127846009011146,0.9927668756830781
profile_warm,0.05,0.005,0.15,2048,400,0.9875,0.987012987012987,1.0,0.9722222222222222,1.0,0.9764705882352941,0.04958834708837284,0.9849789981745941
profile_warm,0.05,0.005,0.15,2048,700,0.9871428571428571,0.9925925925925926,1.0,0.965034965034965,1.0,0.9787234042553191,0.050688009544729094,0.9769950971712784
profile_warm,0.05,0.005,0.15,2048,1000,0.985,0.9895833333333334,0.9847715736040609,0.964824120603015,1.0,0.9851485148514851,0.0533557221049102,0.9846942557564706
profile_warm,0.05,0.005,0.15,3072,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.02004538382651015,0.9926903957427046
profile_warm,0.05,0.005,0.15,3072,100,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.029573153276293795,0.994509195519462
profile_warm,0.05,0.005,0.15,3072,200,0.99,0.975,1.0,0.972972972972973,1.0,1.0,0.0407085599919018,0.9884210100905946
profile_warm,0.05,0.005,0.15,3072,400,0.985,0.9714285714285714,0.9873417721518988,0.9746835443037974,1.0,0.9900990099009901,0.04786321230093447,0.9882616372883907
profile_warm,0.05,0.005,0.15,3072,700,0.9814285714285714,0.984251968503937,0.986013986013986,0.9705882352941176,0.9922480620155039,0.9757575757575757,0.05275179951087122,0.977381335111457
profile_warm,0.05,0.005,0.15,3072,1000,0.979,0.984375,0.9806763285024155,0.9593908629441624,0.9945054945054945,0.9774774774774775,0.05729269344384004,0.9780995126135255
profile_warm,0.05,0.005,0.15,4096,50,1.0,1.0,1.0,1.0,1.0,1.0,0.018354018618484392,0.988153779415821
profile_warm,0.05,0.005,0.15,4096,100,0.99,0.9411764705882353,1.0,1.0,1.0,1.0,0.0263099008326051,0.9859974874525883
profile_warm,0.05,0.005,0.15,4096,200,0.975,0.9512195121951219,1.0,0.95,1.0,0.9736842105263158,0.036754975933346146,0.986584163682371
profile_warm,0.05,0.005,0.15,4096,400,0.98,0.975,1.0,0.9411764705882353,1.0,0.975,0.039637451871584774,0.9844027345398455
profile_warm,0.05,0.005,0.15,4096,700,0.9814285714285714,0.9777777777777777,0.9938271604938271,0.9541984732824428,1.0,0.9779411764705882,0.048678509501173424,0.9786548915497021
profile_warm,0.05,0.005,0.15,4096,1000,0.982,0.9813084112149533,0.9906976744186047,0.9560439560439561,1.0,0.9792746113989638,0.05714351005813066,0.9717897010211984
profile_warm,0.05,0.005,0.15,5120,50,0.98,1.0,1.0,0.9166666666666666,1.0,1.0,0.017133742177540424,0.9889549914172424
profile_warm,0.05,0.005,0.15,5120,100,0.98,1.0,1.0,0.9130434782608695,1.0,1.0,0.027020468947919672,0.9852367738952965
profile_warm,0.05,0.005,0.15,5120,200,0.975,0.9743589743589743,1.0,0.9375,1.0,0.9722222222222222,0.03524909419656812,0.9865431201292882
profile_warm,0.05,0.005,0.15,5120,400,0.975,0.9761904761904762,1.0,0.9411764705882353,1.0,0.9615384615384616,0.04686669271188314,0.987032188545111
profile_warm,0.05,0.005,0.15,5120,700,0.98,0.9788732394366197,0.9916666666666667,0.9554140127388535,1.0,0.9791666666666666,0.04746595751782712,0.9784511762768627
profile_warm,0.05,0.005,0.15,5120,1000,0.98,0.9855769230769231,0.994413407821229,0.9493087557603687,1.0,0.9759615384615384,0.047850938057599365,0.9762933351191181
profile_warm,0.05,0.005,0.15,6144,50,0.98,0.8571428571428571,1.0,1.0,1.0,1.0,0.019558944108113038,0.9915139856979955
profile_warm,0.05,0.005,0.15,6144,100,0.99,0.9523809523809523,1.0,1.0,1.0,1.0,0.027053232977914638,0.9894344006891593
profile_warm,0.05,0.005,0.15,6144,200,0.98,0.9565217391304348,1.0,1.0,1.0,0.9545454545454546,0.03530122400452604,0.9923551446019986
profile_warm,0.05,0.005,0.15,6144,400,0.97,0.9764705882352941,1.0,0.9324324324324325,0.9894736842105263,0.9540229885057471,0.045805591552670735,0.988415836536155
profile_warm,0.05,0.005,0.15,6144,700,0.9785714285714285,0.9855072463768116,0.9915254237288136,0.9517241379310345,0.9933774834437086,0.972972972972973,0.04732914622641128,0.9930394854549929
profile_warm,0.05,0.005,0.15,6144,1000,0.979,0.9855769230769231,0.9940828402366864,0.9617224880382775,0.9951923076923077,0.9611650485436893,0.05052559563290317,0.9862213964359838
profile_warm,0.05,0.01,0.15,42,50,0.98,1.0,1.0,1.0,0.8571428571428571,1.0,0.020997770142414142,0.9972575506425062
profile_warm,0.05,0.01,0.15,42,100,0.99,1.0,1.0,1.0,0.9411764705882353,1.0,0.027384232987290247,0.9929595433046369
profile_warm,0.05,0.01,0.15,42,200,0.995,1.0,1.0,1.0,0.967741935483871,1.0,0.038756525643271186,0.9870800644436662
profile_warm,0.05,0.01,0.15,42,400,0.9825,0.9680851063829787,1.0,0.971830985915493,0.9852941176470589,0.989247311827957,0.05021467144066337,0.9809852826054105
profile_warm,0.05,0.01,0.15,42,700,0.9857142857142858,0.9803921568627451,0.9857142857142858,0.9851851851851852,0.9924812030075187,0.9856115107913669,0.04872788098965207,0.9785360242124093
profile_warm,0.05,0.01,0.15,42,1000,0.984,0.981651376146789,0.9836956521739131,0.9701492537313433,0.995,0.9898477157360406,0.052095850215441344,0.97605917585754
profile_warm,0.05,0.01,0.15,123,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.016511423201208127,0.9925802694738298
profile_warm,0.05,0.01,0.15,123,100,0.99,1.0,1.0,0.9411764705882353,1.0,1.0,0.02424840800213359,0.9932577600179767
profile_warm,0.05,0.01,0.15,123,200,0.99,1.0,1.0,0.9761904761904762,1.0,0.9772727272727273,0.030732574265897532,0.9950719116873051
profile_warm,0.05,0.01,0.15,123,400,0.9875,0.9866666666666667,1.0,0.967391304347826,1.0,0.9887640449438202,0.03951690286941385,0.9844869869812971
profile_warm,0.05,0.01,0.15,123,700,0.98,0.9926470588235294,1.0,0.9477124183006536,1.0,0.9626865671641791,0.04644157066754166,0.973109976219465
profile_warm,0.05,0.01,0.15,123,1000,0.984,0.9946524064171123,1.0,0.9579439252336449,1.0,0.96875,0.04891770860870799,0.9822823096649802
profile_warm,0.05,0.01,0.15,456,50,1.0,1.0,1.0,1.0,1.0,1.0,0.021411323628814212,0.9875788548325211
profile_warm,0.05,0.01,0.15,456,100,1.0,1.0,1.0,1.0,1.0,1.0,0.026036051152024557,0.9899393590263245
profile_warm,0.05,0.01,0.15,456,200,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.03574246534260665,0.9921164284321548
profile_warm,0.05,0.01,0.15,456,400,0.98,0.9866666666666667,0.9886363636363636,0.922077922077922,1.0,1.0,0.05194980489327454,0.978834062338229
profile_warm,0.05,0.01,0.15,456,700,0.9771428571428571,0.9848484848484849,0.9745222929936306,0.9328358208955224,1.0,0.993006993006993,0.050301857373117174,0.9659105651482793
profile_warm,0.05,0.01,0.15,456,1000,0.976,0.983957219251337,0.9758454106280193,0.9468599033816425,0.9945945945945946,0.9813084112149533,0.05429876074118541,0.9777455708840039
profile_warm,0.05,0.01,0.15,789,50,0.98,1.0,1.0,1.0,1.0,0.9,0.017507436963587485,0.9945328288620955
profile_warm,0.05,0.01,0.15,789,100,0.99,1.0,1.0,1.0,1.0,0.9411764705882353,0.024941408958215443,1.0002969774332597
profile_warm,0.05,0.01,0.15,789,200,0.995,1.0,1.0,1.0,1.0,0.972972972972973,0.034167119900988516,0.985808390783682
profile_warm,0.05,0.01,0.15,789,400,0.9875,1.0,1.0,0.9722222222222222,1.0,0.96,0.044203375534574686,0.9815401165086499
profile_warm,0.05,0.01,0.15,789,700,0.9857142857142858,0.9932432432432432,0.9933774834437086,0.9689922480620154,0.9925373134328358,0.9782608695652174,0.04949111495211745,0.9943385777709914
profile_warm,0.05,0.01,0.15,789,1000,0.984,0.9902912621359223,0.9872881355932204,0.9615384615384616,0.994413407821229,0.9847715736040609,0.05430638133682826,0.9863269312189649
profile_warm,0.05,0.01,0.15,1024,50,1.0,1.0,1.0,1.0,1.0,1.0,0.019428327150351705,0.9912917728693235
profile_warm,0.05,0.01,0.15,1024,100,0.98,1.0,0.96,1.0,1.0,0.9545454545454546,0.026951789457839225,0.989301727650425
profile_warm,0.05,0.01,0.15,1024,200,0.985,0.9767441860465116,0.9743589743589743,1.0,1.0,0.975609756097561,0.03286717777055958,0.988545601193143
profile_warm,0.05,0.01,0.15,1024,400,0.975,0.9861111111111112,0.9876543209876543,0.967032967032967,0.9871794871794872,0.9487179487179487,0.045835819591819885,0.9839751655946902
profile_warm,0.05,0.01,0.15,1024,700,0.9814285714285714,0.9919354838709677,0.9928057553956835,0.9704142011834319,0.9926470588235294,0.9621212121212122,0.04770737019370741,0.9882532306871976
profile_warm,0.05,0.01,0.15,1024,1000,0.978,0.9945054945054945,0.981042654028436,0.9714285714285714,0.9894179894179894,0.953757225433526,0.04738366581265009,0.9941226818043327
profile_warm,0.05,0.01,0.15,2048,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0180395821930972,0.9936098745859595
profile_warm,0.05,0.01,0.15,2048,100,0.99,1.0,1.0,1.0,1.0,0.9655172413793104,0.026656254042714433,0.9943096459419964
profile_warm,0.05,0.01,0.15,2048,200,0.985,0.972972972972973,1.0,0.9705882352941176,1.0,0.9803921568627451,0.038368482587452825,0.9928407132582382
profile_warm,0.05,0.01,0.15,2048,400,0.9875,0.987012987012987,1.0,0.9722222222222222,1.0,0.9764705882352941,0.05000346949442634,0.9850922002774758
profile_warm,0.05,0.01,0.15,2048,700,0.9871428571428571,0.9925925925925926,1.0,0.965034965034965,1.0,0.9787234042553191,0.05122824261277979,0.9772038272246789
profile_warm,0.05,0.01,0.15,2048,1000,0.985,0.9895833333333334,0.9847715736040609,0.964824120603015,1.0,0.9851485148514851,0.05411559932403711,0.9849805623902413
profile_warm,0.05,0.01,0.15,3072,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.020035173855705583,0.9927681558214252
profile_warm,0.05,0.01,0.15,3072,100,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.029507627041454314,0.9946885675528888
profile_warm,0.05,0.01,0.15,3072,200,0.99,0.975,1.0,0.972972972972973,1.0,1.0,0.040980176454793904,0.9886119181700711
profile_warm,0.05,0.01,0.15,3072,400,0.985,0.9714285714285714,0.9873417721518988,0.9746835443037974,1.0,0.9900990099009901,0.0482768985481,0.9885661258406788
